  Fecha    Hora        MW      MVAR       MVA     Ampere     KVolt     
01/01/2010 00:15      0,00      0,11      0,11      0,69      0,00
01/01/2010 00:30      0,00      0,11      0,11      0,76      0,00
01/01/2010 00:45      0,00      0,12      0,12      0,84      0,00
01/01/2010 01:00      0,00      0,11      0,11      0,76      0,00
01/01/2010 01:15      0,00      0,11      0,11      0,84      0,00
01/01/2010 01:30      0,00      0,13      0,13      0,69      0,00
01/01/2010 01:45      0,00      0,12      0,12      0,53      0,00
01/01/2010 02:00      0,00      0,12      0,12      0,53      0,00
01/01/2010 02:15      0,00      0,10      0,10      0,84      0,00
01/01/2010 02:30      0,00      0,12      0,12      0,69      0,00
01/01/2010 02:45      0,00      0,11      0,11      0,53      0,00
01/01/2010 03:00      0,00      0,12      0,12      0,61      0,00
01/01/2010 03:15      0,00      0,13      0,13      0,53      0,00
01/01/2010 03:30      0,00      0,13      0,13      0,53      0,00
01/01/2010 03:45      0,00      0,11      0,11      0,69      0,00
01/01/2010 04:00      0,00      0,11      0,11      0,53      0,00
01/01/2010 04:15      0,00      0,12      0,12      0,69      0,00
01/01/2010 04:30      0,00      0,12      0,12      0,69      0,00
01/01/2010 04:45      0,00      0,11      0,11      0,53      0,00
01/01/2010 05:00      0,00      0,13      0,13      0,61      0,00
01/01/2010 05:15      0,00      0,11      0,11      0,69      0,00
01/01/2010 05:30      0,00      0,11      0,11      0,46      0,00
01/01/2010 05:45      0,00      0,12      0,12      0,69      0,00
01/01/2010 06:00      0,00      0,12      0,12      0,61      0,00
01/01/2010 06:15      0,00      0,13      0,13      0,69      0,00
01/01/2010 06:30      0,00      0,14      0,14      0,53      0,00
01/01/2010 06:45      0,00      0,13      0,13      0,53      0,00
01/01/2010 07:00      0,00      0,13      0,13      0,53      0,00
01/01/2010 07:15      0,00      0,14      0,14      0,69      0,00
01/01/2010 07:30      0,00      0,12      0,12      0,53      0,00
01/01/2010 07:45      0,00      0,12      0,12      0,69      0,00
01/01/2010 08:00      0,00      0,12      0,12      1,83      0,00
01/01/2010 08:15      0,00      0,11      0,11      1,60      0,00
01/01/2010 08:30      0,00      0,12      0,12      1,76      0,00
01/01/2010 08:45      0,00      0,12      0,12      1,68      0,00
01/01/2010 09:00      0,00      0,11      0,11      1,60      0,00
01/01/2010 09:15      0,00      0,10      0,10      1,68      0,00
01/01/2010 09:30      0,00      0,11      0,11      1,60      0,00
01/01/2010 09:45      0,00      0,12      0,12      1,83      0,00
01/01/2010 10:00      0,00      0,10      0,10      1,76      0,00
01/01/2010 10:15      0,00      0,12      0,12      1,76      0,00
01/01/2010 10:30      0,00      0,10      0,10      1,68      0,00
01/01/2010 10:45      0,00      0,11      0,11      1,76      0,00
01/01/2010 11:00      0,00      0,11      0,11      1,68      0,00
01/01/2010 11:15      0,00      0,11      0,11      1,91      0,00
01/01/2010 11:30      0,00      0,11      0,11      1,76      0,00
01/01/2010 11:45      0,00      0,11      0,11      1,83      0,00
01/01/2010 12:00      0,00      0,13      0,13      1,68      0,00
01/01/2010 12:15      0,00      0,13      0,13      1,60      0,00
01/01/2010 12:30      0,00      0,12      0,12      1,53      0,00
01/01/2010 12:45      0,00      0,11      0,11      1,45      0,00
01/01/2010 13:00      0,00      0,11      0,11      1,53      0,00
01/01/2010 13:15      0,00      0,11      0,11      1,45      0,00
01/01/2010 13:30      0,00      0,12      0,12      1,60      0,00
01/01/2010 13:45      0,00      0,11      0,11      1,53      0,00
01/01/2010 14:00      0,00      0,14      0,14      0,38      0,00
01/01/2010 14:15      0,00      0,12      0,12      0,38      0,00
01/01/2010 14:30      0,00      0,12      0,12      0,31      0,00
01/01/2010 14:45      0,00      0,12      0,12      0,31      0,00
01/01/2010 15:00      0,00      0,12      0,12      0,31      0,00
01/01/2010 15:15      0,00      0,13      0,13      0,38      0,00
01/01/2010 15:30      0,00      0,13      0,13      0,53      0,00
01/01/2010 15:45      0,00      0,12      0,12      0,31      0,00
01/01/2010 16:00      0,00      0,13      0,13      0,31      0,00
01/01/2010 16:15      0,00      0,14      0,14      0,38      0,00
01/01/2010 16:30      0,00      0,14      0,14      0,38      0,00
01/01/2010 16:45      0,00      0,14      0,14      0,38      0,00
01/01/2010 17:00      0,00      0,14      0,14      0,46      0,00
01/01/2010 17:15      0,00      0,14      0,14      0,46      0,00
01/01/2010 17:30      0,00      0,16      0,16      0,38      0,00
01/01/2010 17:45      0,00      0,14      0,14      0,46      0,00
01/01/2010 18:00      0,00      0,12      0,12      0,46      0,00
01/01/2010 18:15      0,00      0,13      0,13      0,69      0,00
01/01/2010 18:30      0,00      0,13      0,13      0,46      0,00
01/01/2010 18:45      0,00      0,13      0,13      0,53      0,00
01/01/2010 19:00      0,00      0,13      0,13      0,53      0,00
01/01/2010 19:15      0,00      0,13      0,13      0,46      0,00
01/01/2010 19:30      0,00      0,13      0,13      0,69      0,00
01/01/2010 19:45      0,00      0,13      0,13      0,69      0,00
01/01/2010 20:00      0,00      0,13      0,13      0,69      0,00
01/01/2010 20:15      0,00      0,13      0,13      0,53      0,00
01/01/2010 20:30      0,00      0,14      0,14      0,69      0,00
01/01/2010 20:45      0,00      0,14      0,14      0,69      0,00
01/01/2010 21:00      0,00      0,14      0,14      0,61      0,00
01/01/2010 21:15      0,00      0,13      0,13      0,53      0,00
01/01/2010 21:30      0,00      0,15      0,15      0,53      0,00
01/01/2010 21:45      0,00      0,13      0,13      0,53      0,00
01/01/2010 22:00      0,00      0,13      0,13      0,53      0,00
01/01/2010 22:15      0,00      0,13      0,13      0,61      0,00
01/01/2010 22:30      0,00      0,14      0,14      0,69      0,00
01/01/2010 22:45      0,00      0,14      0,14      0,53      0,00
01/01/2010 23:00      0,00      0,12      0,12      0,61      0,00
01/01/2010 23:15      0,00      0,13      0,13      0,69      0,00
01/01/2010 23:30      0,00      0,14      0,14      0,61      0,00
01/01/2010 23:45      0,00      0,14      0,14      0,76      0,00
01/01/2010 24:00      0,00      0,12      0,12      0,92      0,00
02/01/2010 00:15      0,00      0,13      0,13      0,61      0,00
02/01/2010 00:30      0,00      0,14      0,14      0,61      0,00
02/01/2010 00:45      0,00      0,13      0,13      0,53      0,00
02/01/2010 01:00      0,00      0,13      0,13      0,61      0,00
02/01/2010 01:15      0,00      0,13      0,13      0,61      0,00
02/01/2010 01:30      0,00      0,13      0,13      0,53      0,00
02/01/2010 01:45      0,00      0,13      0,13      0,69      0,00
02/01/2010 02:00      0,00      0,13      0,13      0,53      0,00
02/01/2010 02:15      0,00      0,13      0,13      0,69      0,00
02/01/2010 02:30      0,00      0,12      0,12      0,61      0,00
02/01/2010 02:45      0,00      0,12      0,12      0,53      0,00
02/01/2010 03:00      0,00      0,13      0,13      0,53      0,00
